Lat,Lon,Calibrated.age,Calibrated.error
48.22,28.28,23006,276
48.22,28.28,23044,168
43.29,-3.97,23075,288
32.72,35.57,23085,447
49.47,31.41,23103,579
56.17,40.48,23106,326
46.64,1.06,23120,288
38.08,-1.49,23122,154
47.99,-0.40,23133,170
48.20,32.70,23140,259
47.42,7.58,23141,208
48.22,28.28,23143,188
50.55,30.47,23146,308
105.80,35.08,23156,145
32.72,35.57,23163,237
-40.57,144.75,23164,357
43.60,0.32,23189,357
40.29,-80.48,23192,977
37.82,-2.10,23197,137
106.83,28.12,23208,149
47.46,31.41,23230,1186
52.97,91.43,23231,256
-12.50,132.87,23236,136
30.87,35.92,23239,1584
106.83,28.12,23241,133
32.72,35.57,23254,533
32.72,35.57,23264,245
47.99,-0.40,23266,149
46.78,142.43,23271,197
52.97,91.45,23275,410
46.25,32.38,23287,154
6.80,80.37,23300,176
51.92,129.30,23307,136
51.92,129.30,23307,136
52.08,92.33,23307,2728
49.47,31.41,23337,710
46.78,142.43,23343,247
43.34,-5.92,23360,320
48.22,28.28,23365,164
32.72,35.57,23368,279
50.43,110.00,23388,320
45.52,11.48,23395,210
48.22,28.28,23403,166
46.78,142.43,23406,202
-17.23,144.52,23455,233
35.24,128.08,23470,157
47.99,-0.40,23470,157
32.72,35.57,23483,232
35.64,127.23,23483,260
31.80,36.73,23485,310
47.99,-0.40,23486,137
37.09,-8.82,23530,156
45.98,4.03,23539,576
43.53,40.11,23547,600
32.45,35.62,23587,718
32.72,35.57,23597,207
47.99,-0.40,23605,148
47.99,-0.40,23617,138
47.99,-0.40,23617,147
32.72,35.57,23626,487
47.42,7.58,23635,193
47.27,38.67,23638,255
35.24,128.08,23664,151
3.82,113.78,23675,141
36.42,127.40,23708,139
52.08,92.33,23720,249
35.64,127.23,23721,367
42.21,-0.14,23723,380
47.46,31.41,23738,163
-23.12,118.63,23743,134
24.21,109.43,23803,788
31.80,36.73,23855,439
52.00,33.27,23855,439
32.72,35.57,23858,452
32.72,35.57,23900,232
52.83,103.53,23922,200
-23.12,118.63,23947,133
-23.12,118.63,23954,132
39.65,-8.42,23957,322
40.96,-3.20,23981,152
43.31,5.83,23985,270
-12.29,132.56,24000,4500
37.82,-2.10,24007,258
45.21,4.02,24008,643
40.96,-3.20,24039,150
23.76,99.60,24045,290
67.18,60.87,24099,176
36.63,-4.50,24134,600
47.99,-0.40,24157,135
-23.83,130.86,24165,326
52.08,92.33,24167,135
32.72,35.57,24177,352
46.68,7.44,24187,258
35.24,128.08,24217,136
45.52,11.48,24222,290
51.77,35.50,24229,393
52.08,92.33,24229,393
37.82,-2.10,24251,266
32.72,35.57,24263,553
57.73,83.55,24271,321
32.72,35.57,24287,230
106.10,35.28,24288,131
48.63,15.63,24292,593
30.82,34.82,24296,1382
48.18,26.90,24308,518
52.83,103.53,24308,108
39.01,-0.30,24314,571
39.76,-8.73,24332,251
43.34,-5.92,24403,324
30.89,35.58,24408,116
46.97,31.85,24454,288
37.09,-8.82,24489,248
45.53,6.60,24499,496
48.50,17.85,24502,596
6.80,80.37,24524,594
59.05,24.88,24535,290
43.21,5.45,24564,349
35.23,38.85,24574,419
24.40,124.25,24575,206
24.38,124.23,24576,204
39.65,-8.42,24601,357
48.57,27.18,24654,201
3.82,113.78,24660,182
23.76,99.60,24680,325
-12.50,132.87,24694,163
59.42,62.33,24697,488
39.69,-8.63,24713,235
39.65,-8.42,24746,349
39.00,-0.27,24748,1012
47.02,28.81,24758,173
7.00,80.44,24767,215
47.02,28.81,24770,174
37.09,-8.82,24781,240
53.22,33.73,24789,499
48.29,15.88,24798,198
55.95,92.40,24831,449
47.79,38.48,24833,232
37.09,-8.82,24834,241
59.37,62.33,24848,299
59.37,62.33,24848,299
40.00,15.39,24887,583
37.29,127.05,24890,473
55.17,91.58,24914,319
51.94,32.23,24917,560
51.94,32.23,24917,560
52.83,103.53,24923,237
-17.42,124.97,24943,257
41.65,15.62,24956,364
110.44,36.16,24963,166
6.80,80.37,24968,810
51.94,32.23,24988,1475
55.90,87.95,25017,506
49.87,18.26,25022,347
55.15,91.55,25024,667
47.02,28.81,25037,183
32.92,35.22,25038,389
45.98,4.03,25061,448
30.89,35.58,25067,405
32.72,35.57,25075,363
42.18,0.05,25077,188
32.72,35.57,25087,269
40.29,-80.48,25108,4028
25.07,110.38,25139,484
56.00,92.85,25140,368
106.05,29.87,25182,374
110.44,36.16,25260,122
33.51,48.21,25269,890
32.72,35.57,25297,381
34.75,126.99,25312,125
38.08,-1.49,25329,151
40.58,122.97,25332,349
40.58,122.97,25332,349
45.75,-0.64,25334,607
51.94,32.23,25334,449
52.83,103.53,25340,182
51.40,39.05,25341,228
110.44,36.16,25350,113
56.16,159.94,25352,137
39.36,-8.94,25364,941
43.23,0.67,25366,165
31.50,36.42,25389,448
44.17,40.03,25400,139
43.27,-1.89,25404,327
50.18,108.55,25404,223
48.57,27.18,25410,177
37.66,127.26,25420,230
54.78,38.86,25457,253
51.40,39.04,25466,1899
43.92,25.99,25481,143
39.76,-8.73,25483,258
47.59,3.76,25485,176
-34.15,115.07,25500,1400
106.10,35.28,25520,129
50.72,85.42,25536,493
38.69,0.15,25553,185
46.97,31.85,25557,203
54.78,38.86,25571,240
55.17,91.58,25594,166
52.83,103.53,25615,359
38.40,-2.25,25616,129
36.26,127.11,25634,2449
36.45,127.19,25634,2449
39.76,-8.73,25687,889
3.82,113.78,25695,102
39.76,-8.73,25714,205
29.87,52.75,25724,5483
54.78,38.86,25734,74
110.44,36.16,25735,87
47.79,38.48,25795,354
37.82,-2.10,25817,109
39.32,-8.45,25844,202
29.84,106.02,25847,314
36.40,-2.25,25848,100
44.94,1.01,25882,277
39.32,-8.45,25885,747
54.78,38.86,25900,303
45.98,4.03,25909,666
51.77,35.50,25922,435
46.30,4.73,25931,763
52.83,103.53,25962,145
43.06,-2.49,25966,308
32.92,35.22,25967,358
110.44,36.16,25984,107
43.15,-3.90,25985,846
34.75,126.99,26029,185
117.22,28.73,26039,94
48.11,26.83,26040,850
39.35,-8.98,26047,208
39.69,-8.63,26053,168
39.01,-0.30,26058,699
49.77,16.21,26063,278
32.71,130.90,26090,109
39.98,-8.55,26092,203
44.88,13.90,26095,487
41.57,70.16,26111,186
-26.09,113.59,26116,318
110.44,36.16,26128,109
39.76,-8.73,26197,133
67.18,60.87,26209,271
50.11,14.36,26220,293
38.40,-2.25,26262,155
48.58,17.85,26284,242
35.87,38.40,26288,233
48.61,17.89,26291,224
110.44,36.16,26305,115
54.97,90.95,26358,701
35.24,128.08,26393,180
33.92,35.60,26396,383
110.44,36.16,26410,141
39.76,-8.73,26442,245
110.44,36.16,26443,130
48.32,15.40,26448,253
35.13,138.94,26455,436
45.17,3.48,26460,223
-9.08,147.27,26503,195
37.69,22.81,26541,241
-42.44,145.83,26543,509
51.77,35.50,26545,672
37.66,127.26,26546,571
40.58,122.97,26546,456
48.34,2.76,26546,571
20.70,105.22,26607,339
52.14,33.20,26607,339
54.78,38.86,26607,339
48.58,17.85,26614,286
43.37,-4.48,26657,482
49.90,2.30,26657,299
37.69,22.81,26668,318
39.76,-8.73,26687,324
-23.83,130.86,26700,1400
51.77,35.50,26703,471
46.45,5.46,26726,471
33.92,35.60,26763,386
37.09,-8.82,26766,288
50.11,14.36,26768,327
42.18,0.05,26772,222
52.14,33.20,26778,433
50.00,8.26,26780,181
-26.09,113.59,26783,527
48.34,2.76,26788,553
37.42,23.13,26807,1379
39.76,-8.73,26813,183
48.00,-0.37,26861,383
43.46,-6.07,26868,313
57.83,113.97,26873,432
39.53,-8.65,26878,183
37.69,22.81,26879,1018
48.89,16.65,26882,410
-12.50,132.87,26892,164
46.30,4.73,26898,470
43.37,-4.48,26899,177
-42.49,145.94,26904,251
44.88,13.90,26905,439
39.53,-8.65,26908,183
30.89,35.58,26913,165
39.53,-8.65,26944,278
50.27,107.23,26950,297
39.36,-8.94,26960,358
38.40,-2.25,26971,191
51.77,35.50,26973,658
39.98,-8.55,26982,276
36.51,127.47,26996,245
48.50,17.85,27036,565
52.97,91.43,27052,502
51.39,39.03,27057,278
39.76,-8.73,27072,163
33.92,35.60,27074,391
33.92,35.60,27079,375
-9.08,147.26,27086,196
35.77,126.56,27087,351
-17.31,126.61,27100,1500
39.64,-8.42,27125,372
46.82,4.72,27126,572
43.92,25.99,27131,178
54.58,91.07,27141,461
48.88,16.67,27142,229
117.22,28.73,27146,323
30.87,35.92,27163,130
54.58,91.07,27163,344
32.57,34.93,27177,263
37.69,22.81,27211,521
43.01,1.63,27218,321
6.80,80.37,27224,189
59.39,62.31,27225,913
56.17,40.48,27235,210
48.31,18.07,27238,319
51.37,39.07,27261,306
6.80,80.37,27268,653
39.65,-8.42,27273,323
48.57,27.18,27285,792
38.83,-9.17,27289,474
-9.08,147.26,27290,132
-35.23,142.85,27310,1520
37.66,127.26,27310,209
39.36,-8.94,27314,741
48.57,27.18,27315,164
39.76,-8.73,27356,134
47.59,3.76,27359,188
115.38,45.23,27370,161
41.53,1.69,27372,475
-16.81,144.82,27374,321
39.69,115.93,27383,298
33.92,35.60,27388,376
-38.00,145.19,27400,2400
47.59,3.76,27406,161
31.80,36.73,27419,374
39.76,-8.73,27424,120
47.59,3.76,27447,169
46.30,4.73,27450,698
39.76,-8.73,27452,123
48.32,15.40,27461,112
48.32,15.40,27473,121
45.98,4.03,27503,766
55.90,87.95,27508,102
43.37,-4.48,27521,922
55.90,87.95,27524,150
48.61,17.89,27533,269
105.80,35.08,27539,97
55.90,87.95,27556,98
43.06,-2.49,27575,244
49.87,18.26,27577,121
51.64,-4.70,27579,97
9.28,117.98,27580,1037
43.01,1.63,27583,115
48.32,15.40,27595,139
37.66,127.26,27601,105
39.32,-8.45,27601,126
43.38,-3.24,27601,191
44.17,8.33,27621,140
44.17,8.33,27632,166
49.43,20.16,27641,338
48.50,17.85,27665,706
51.77,35.50,27665,706
39.36,-8.94,27680,229
37.66,127.26,27681,118
44.88,13.90,27686,140
43.20,-4.60,27692,101
42.48,-6.05,27694,141
45.98,4.03,27716,694
59.65,133.12,27737,471
45.02,1.10,27740,110
49.12,24.73,27750,587
48.57,27.18,27757,119
48.32,15.40,27767,105
41.57,70.16,27796,289
49.22,16.64,27806,178
51.58,93.04,27817,356
40.58,122.97,27818,465
51.40,39.04,27827,397
45.15,1.53,27863,439
42.96,1.61,27868,244
36.76,-3.85,27879,141
48.57,27.18,27880,285
39.69,115.93,27891,310
38.30,106.50,27893,176
45.98,4.03,27893,1047
41.57,70.16,27907,186
46.67,26.82,27916,187
36.04,35.99,27918,203
34.75,126.99,27934,167
48.32,15.40,27939,197
41.65,15.62,27947,345
56.17,40.48,27949,213
53.34,34.12,27952,169
38.40,-2.25,27979,153
48.32,15.40,27996,252
43.27,-1.89,27998,308
39.76,-8.73,28025,219
47.03,26.03,28028,267
42.88,143.17,28033,219
48.32,15.40,28042,163
39.98,-8.55,28054,275
51.64,-4.70,28056,170
58.30,100.33,28058,282
58.30,100.33,28058,282
37.66,127.26,28073,355
-35.23,142.85,28074,176
36.12,-5.34,28074,184
39.32,-8.45,28092,1627
117.22,28.73,28113,149
38.69,0.15,28130,183
37.66,127.26,28161,215
48.31,18.07,28166,361
36.76,-3.85,28172,180
56.17,40.48,28172,240
46.13,21.65,28173,515
110.44,36.16,28175,131
51.40,39.04,28190,400
40.58,122.97,28196,364
-38.00,145.19,28200,2200
37.09,-8.82,28223,195
55.17,91.58,28223,237
46.68,7.44,28241,578
36.76,-3.85,28242,219
43.01,1.63,28256,195
43.98,11.26,28257,158
53.34,34.12,28257,164
48.47,21.77,28276,170
38.69,0.15,28278,234
48.32,15.40,28284,208
46.30,4.73,28285,581
41.65,15.62,28319,390
37.09,-8.82,28329,226
46.82,4.72,28346,532
43.22,76.40,28356,216
-35.23,142.85,28360,189
55.90,87.95,28391,186
50.43,110.00,28392,282
48.32,15.40,28406,301
42.88,143.17,28413,241
47.04,26.00,28415,208
42.88,143.17,28417,199
38.19,127.26,28420,595
43.01,1.63,28420,595
49.12,24.73,28420,595
-9.08,147.26,28421,184
48.39,9.78,28433,384
42.88,143.17,28434,261
39.32,-8.45,28437,199
48.20,32.70,28465,1723
40.73,17.58,28495,422
33.51,48.21,28503,304
6.60,80.22,28505,314
51.64,-4.70,28514,141
36.76,-3.85,28523,140
37.30,127.15,28526,226
39.76,-8.73,28550,269
47.59,3.76,28560,386
117.22,28.73,28564,395
48.00,-0.37,28569,869
44.76,127.38,28578,426
43.33,2.34,28588,427
38.19,127.26,28603,622
55.90,87.95,28626,132
43.27,-1.89,28632,448
37.30,127.15,28635,170
47.46,31.41,28635,170
41.23,13.05,28639,375
42.98,1.20,28664,387
45.17,3.48,28674,141
63.12,133.62,28675,418
49.12,24.73,28708,494
30.85,34.80,28712,432
39.76,-8.73,28714,295
42.88,143.17,28733,262
48.94,11.78,28757,404
43.27,-1.89,28759,526
48.32,15.40,28759,206
42.88,143.17,28765,185
36.76,-3.85,28793,283
43.21,5.45,28800,338
47.06,25.95,28811,198
37.09,-8.82,28824,208
41.65,15.62,28825,475
48.47,21.77,28831,142
42.88,143.17,28854,200
56.17,40.48,28861,146
-9.08,147.26,28862,186
42.88,143.17,28864,200
41.59,70.08,28884,7875
36.76,-3.85,28890,1499
48.40,16.83,28900,259
55.17,91.58,28907,458
55.15,91.55,28923,489
39.76,-8.73,28924,229
35.13,138.94,28929,517
43.21,5.45,28933,386
30.88,35.68,28943,172
48.32,15.40,28960,188
19.57,98.28,28984,229
48.40,16.83,29003,268
48.00,-0.37,29007,414
43.98,11.26,29009,163
39.76,-8.73,29020,258
51.40,39.04,29020,1357
49.12,24.73,29043,524
37.30,127.15,29049,192
43.27,-1.89,29049,479
56.17,40.48,29063,171
43.78,7.53,29081,824
7.00,80.44,29088,1471
53.34,34.12,29091,469
47.88,20.41,29148,209
39.33,-9.27,29151,257
44.83,0.87,29163,171
39.01,-0.30,29189,284
48.57,27.18,29191,262
57.58,53.83,29209,671
45.15,1.53,29225,717
48.57,27.18,29228,257
36.51,127.47,29256,251
49.12,24.73,29271,534
-8.35,147.27,29277,362
51.22,109.33,29286,325
-16.81,144.82,29319,258
34.75,126.99,29322,996
-16.81,144.82,29327,485
48.57,27.18,29354,280
48.32,15.40,29358,403
106.83,28.12,29365,183
30.85,34.80,29395,433
40.65,-0.54,29408,266
48.47,15.69,29413,242
48.32,15.40,29497,253
43.98,11.26,29503,228
23.76,99.60,29505,120
50.48,11.10,29534,526
34.75,126.99,29535,283
56.17,40.48,29536,245
48.32,15.40,29555,260
43.27,-1.89,29575,517
51.40,39.04,29590,492
-23.12,118.63,29601,246
54.58,91.07,29642,530
44.97,0.93,29645,358
29.84,106.02,29663,845
-42.44,145.83,29670,528
48.47,15.69,29694,873
47.59,3.76,29698,473
46.77,5.52,29718,813
48.42,23.17,29752,446
39.53,-8.65,29755,274
35.68,139.62,29762,230
30.85,34.80,29793,652
38.50,108.43,29798,708
38.30,106.50,29843,262
44.77,1.33,29850,1243
30.88,35.68,29855,211
38.30,106.50,29860,244
55.90,87.95,29867,301
48.32,15.40,29872,435
54.58,91.07,29874,348
36.12,-5.34,29898,373
48.47,15.69,29906,468
39.69,115.93,29912,438
48.32,15.40,29954,785
8.16,98.93,29959,601
70.72,135.42,29959,601
24.72,125.32,29976,898
52.83,103.53,29984,348
-13.06,132.89,30000,2400
51.40,39.04,30019,453
50.18,108.55,30047,367
42.98,1.20,30056,419
45.98,4.03,30059,2628
51.55,-4.24,30063,358
38.69,0.15,30075,341
30.85,34.80,30148,582
17.71,121.82,30158,415
44.89,22.42,30170,315
56.17,40.48,30173,439
54.58,91.07,30187,321
50.27,107.23,30200,1036
39.65,-8.42,30220,372
46.93,26.33,30258,382
59.17,108.42,30269,355
63.12,133.62,30274,288
48.94,11.79,30284,366
52.28,109.83,30314,528
44.97,0.93,30331,595
44.97,0.93,30346,287
47.59,3.77,30353,483
48.39,9.78,30396,480
52.02,113.43,30398,235
43.21,5.45,30416,371
48.56,10.19,30457,222
43.21,5.45,30470,426
50.23,4.92,30475,369
48.32,15.40,30477,184
54.58,91.07,30478,294
46.93,26.33,30484,386
36.40,-2.25,30495,253
44.81,1.16,30521,445
43.28,-1.52,30541,501
43.43,-4.87,30543,491
29.87,52.75,30563,4348
55.55,89.04,30568,234
63.12,133.62,30568,512
48.32,15.40,30582,449
51.40,39.04,30590,2200
39.69,115.93,30594,420
47.59,3.77,30596,371
38.30,106.50,30601,200
48.89,16.65,30603,280
42.96,1.61,30615,367
49.70,17.02,30620,194
38.30,106.50,30625,209
48.39,9.78,30627,426
46.29,16.04,30638,294
54.58,90.85,30649,489
39.95,-8.55,30650,414
36.12,-5.34,30651,227
45.03,-0.50,30654,885
48.39,9.78,30662,231
33.92,35.60,30666,971
30.85,34.80,30673,465
38.40,-2.25,30686,208
50.48,4.68,30693,152
38.92,-0.12,30695,419
39.67,21.68,30697,2947
39.53,-8.65,30711,248
41.23,13.03,30724,310
51.40,39.04,30737,1704
35.68,139.62,30772,133
63.12,133.62,30780,983
48.39,9.78,30805,115
55.56,89.04,30835,176
43.11,0.98,30837,136
-42.49,145.94,30867,154
51.39,39.05,30868,746
45.10,1.47,30876,300
45.68,0.42,30887,137
51.39,39.03,30893,136
44.97,0.93,30909,171
48.39,9.76,30913,122
44.94,1.01,30920,191
47.06,25.95,30953,380
38.30,106.50,30963,131
44.97,0.93,30967,106
51.22,109.33,30999,141
43.06,-2.49,31000,463
33.92,35.60,31017,619
48.41,15.60,31042,132
30.85,34.80,31050,497
37.29,127.05,31056,189
45.68,0.42,31057,132
49.17,103.01,31066,293
35.92,-86.83,31078,127
56.17,40.48,31078,131
48.18,21.05,31099,191
48.89,16.65,31099,191
-42.49,145.94,31118,155
48.39,9.78,31119,549
44.97,0.93,31122,213
43.21,5.45,31139,249
47.59,3.77,31140,331
43.11,0.98,31142,106
43.21,5.45,31157,305
48.94,11.79,31169,256
-42.49,145.94,31170,1382
48.41,15.60,31173,147
48.39,9.78,31179,130
48.39,9.76,31181,120
51.22,109.33,31188,206
70.72,135.43,31190,149
46.93,26.33,31212,304
38.83,-9.17,31213,152
24.72,125.32,31218,1455
48.32,15.40,31223,205
48.39,9.78,31229,123
70.72,135.42,31234,189
48.55,21.27,31254,145
49.70,17.02,31261,161
45.70,3.23,31270,264
70.72,135.42,31272,148
8.18,98.88,31284,653
50.78,11.81,31294,261
40.00,15.38,31310,945
55.17,91.58,31311,150
47.85,35.16,31321,351
48.41,15.60,31325,251
51.40,39.04,31333,3107
-42.44,145.83,31346,538
23.76,99.60,31365,177
50.45,5.01,31377,146
32.92,35.22,31384,635
39.76,-8.73,31390,997
44.97,0.93,31390,256
43.25,-3.45,31394,187
43.78,7.53,31400,596
39.69,115.93,31406,399
43.21,5.45,31407,421
-35.23,142.85,31415,188
50.78,11.81,31435,335
40.26,123.84,31475,737
55.33,92.45,31482,163
39.69,115.93,31499,395
23.76,99.60,31510,184
50.48,3.98,31527,188
8.18,98.88,31532,602
47.85,35.16,31532,422
40.51,-0.55,31537,212
48.94,11.79,31544,444
42.88,143.17,31556,346
38.83,-9.17,31563,272
45.44,-0.42,31570,245
47.85,35.16,31587,409
70.72,135.42,31607,639
44.77,1.33,31626,535
47.59,3.77,31651,449
48.94,11.79,31651,449
48.41,15.60,31654,319
59.58,62.54,31659,485
48.39,9.78,31660,265
48.39,9.78,31670,589
39.31,140.45,31678,1045
43.22,76.40,31690,355
55.17,91.58,31693,381
50.53,106.27,31699,912
48.32,15.40,31704,527
63.12,133.62,31704,856
37.09,-8.82,31708,434
70.72,135.42,31723,547
48.94,11.79,31729,446
50.48,3.98,31734,267
50.21,4.95,31745,306
51.39,39.03,31745,358
36.52,138.28,31758,300
36.52,138.28,31758,300
36.81,138.23,31758,300
44.77,99.07,31758,925
50.78,11.81,31758,418
43.21,5.45,31770,477
36.52,138.28,31782,314
36.52,138.28,31782,314
36.81,138.23,31782,314
3.82,113.78,31783,305
44.97,0.93,31806,760
47.06,25.95,31816,1430
106.18,35.13,31819,259
37.09,-8.82,31840,308
48.71,21.26,31845,374
37.07,30.55,31850,350
38.60,35.00,31850,350
30.85,34.80,31853,1206
48.41,15.60,31868,377
48.39,9.78,31875,394
63.12,133.62,31906,565
70.72,135.42,31906,565
38.40,-2.25,31922,351
47.85,35.16,31929,637
30.42,130.90,31933,278
43.21,5.45,31944,545
50.48,3.98,31989,299
47.85,35.16,31990,631
47.59,3.77,31992,527
46.19,15.90,31995,464
-12.27,132.57,32000,9000
44.97,0.93,32036,294
47.87,20.35,32040,336
42.98,1.20,32048,562
51.32,-2.98,32053,470
48.39,9.78,32070,614
39.31,140.45,32071,934
44.94,1.01,32075,414
44.88,13.90,32080,814
44.94,1.01,32093,399
36.81,138.23,32095,309
-3.94,152.65,32098,695
50.48,3.98,32101,297
47.06,25.95,32107,546
44.77,1.33,32110,616
36.52,138.28,32116,349
36.52,138.28,32116,349
70.72,135.42,32122,315
44.81,1.16,32140,514
44.97,0.93,32147,783
48.39,9.78,32151,619
44.94,1.01,32158,423
50.48,3.98,32165,299
48.41,15.60,32174,416
50.48,3.98,32174,433
38.92,-0.12,32184,318
54.42,89.45,32186,530
-0.07,129.45,32189,439
48.78,11.06,32214,459
58.30,100.33,32214,705
44.64,33.85,32216,548
38.30,106.50,32221,320
48.94,11.79,32231,520
38.83,-9.17,32250,424
47.59,3.77,32256,544
51.39,39.03,32269,295
50.48,3.98,32273,323
-19.05,138.70,32276,479
50.78,11.81,32286,324
38.83,-9.17,32291,420
51.39,39.03,32297,373
-33.80,143.10,32300,5800
35.11,139.02,32304,393
35.16,139.02,32304,393
35.16,139.02,32304,393
37.36,113.37,32319,1209
36.52,138.28,32320,365
36.52,138.28,32320,365
36.81,138.23,32320,365
43.11,0.98,32325,307
-19.20,143.20,32331,468
38.83,-9.17,32350,855
51.55,-4.24,32357,470
43.21,5.45,32372,561
45.02,1.10,32380,473
47.95,27.13,32407,536
49.14,102.55,32424,468
70.72,135.43,32458,366
51.39,39.02,32464,300
45.58,23.13,32475,334
-23.83,130.86,32477,505
44.64,34.85,32495,673
41.53,1.69,32503,706
36.52,138.28,32519,391
36.52,138.28,32519,391
36.81,138.23,32519,391
50.48,3.98,32522,346
48.39,9.78,32523,643
48.41,15.60,32533,422
50.48,3.98,32539,1300
70.72,135.43,32562,468
44.77,1.33,32567,744
48.32,15.40,32571,626
46.97,31.85,32579,560
47.06,25.95,32597,2865
48.39,9.78,32603,460
39.42,112.28,32614,1479
50.23,4.92,32644,601
48.39,9.78,32646,532
70.72,135.42,32680,826
39.69,115.93,32685,588
-33.80,143.10,32700,2300
50.48,3.98,32703,365
32.57,34.93,32707,581
44.80,34.38,32713,698
36.80,44.24,32729,756
36.12,-5.34,32736,407
44.97,0.93,32763,415
51.55,-4.24,32766,2047
50.66,11.56,32791,303
44.97,0.93,32799,1061
59.03,56.17,32799,833
48.41,15.60,32828,426
54.92,55.33,32849,1017
46.30,4.73,32869,1124
48.41,15.60,32872,419
51.55,-4.24,32884,481
42.90,-1.21,32891,814
59.03,56.17,32897,271
32.92,35.22,32901,728
35.11,139.02,32901,433
35.16,139.02,32901,433
35.16,139.02,32901,433
38.83,-9.17,32929,408
50.48,3.98,32935,291
48.97,18.09,32944,1385
70.72,135.42,32965,939
50.66,11.56,32974,853
45.58,23.13,33002,771
53.23,-3.48,33020,857
44.97,0.93,33035,902
40.58,122.97,33041,773
51.55,-4.24,33057,275
49.20,16.63,33070,541
48.46,15.72,33082,359
44.97,0.93,33087,470
44.77,1.33,33102,774
32.20,131.53,33106,233
39.69,115.93,33127,609
45.70,126.52,33154,775
46.19,15.90,33161,485
51.92,-4.17,33207,775
46.19,15.90,33209,433
37.66,127.26,33244,969
39.53,-8.65,33244,280
48.39,9.78,33248,576
50.48,4.68,33248,239
43.22,76.40,33253,377
38.83,-9.17,33256,324
3.82,113.78,33262,273
36.12,-5.34,33262,823
48.85,16.70,33263,1022
36.12,-5.34,33265,726
44.22,40.00,33265,1038
48.39,9.78,33266,530
40.00,15.38,33270,353
48.39,9.78,33271,573
50.48,3.98,33272,227
51.22,109.33,33287,1077
55.32,92.50,33289,1015
-33.80,143.10,33300,2300
38.83,-9.17,33307,334
44.39,4.42,33310,388
45.21,23.77,33315,238
48.88,16.67,33317,824
46.19,15.90,33320,408
33.92,35.60,33322,874
51.29,-2.88,33325,3591
39.42,112.28,33331,1530
20.70,105.22,33340,243
44.97,0.93,33343,1720
51.39,39.03,33379,363
43.08,-2.53,33394,349
52.07,6.06,33405,244
106.83,28.12,33409,170
52.28,109.83,33433,398
45.70,3.23,33501,322
48.78,11.06,33502,505
50.59,5.69,33520,698
6.80,80.37,33531,2486
51.39,39.03,33545,176
43.36,-3.86,33552,267
48.39,9.78,33584,218
33.51,48.21,33591,1291
44.97,0.93,33616,154
38.92,-0.12,33640,190
54.58,91.07,33652,518
-18.74,126.00,33667,281
49.14,102.55,33674,387
51.55,-4.24,33678,200
32.20,131.53,33681,148
47.13,5.57,33685,181
47.63,12.21,33691,189
106.83,28.12,33693,135
38.30,106.50,33699,215
24.82,102.82,33708,871
32.20,131.53,33714,167
46.36,14.68,33725,251
35.11,139.02,33739,324
35.16,139.02,33739,324
35.16,139.02,33739,324
30.42,130.90,33777,546
35.11,139.02,33791,366
38.83,-9.17,33793,296
39.01,-0.30,33795,568
35.16,139.02,33799,317
35.16,139.02,33799,317
35.11,138.96,33803,211
35.11,138.96,33803,211
36.81,138.23,33803,211
52.30,104.25,33819,492
44.81,1.16,33828,502
-42.44,145.83,33847,762
44.39,4.42,33882,359
46.36,14.68,33888,296
35.13,138.94,33892,179
50.59,5.69,33897,808
36.12,-5.34,33899,730
46.11,13.92,33906,304
46.36,14.68,33907,294
48.39,9.78,33936,206
39.76,-8.73,33937,215
38.83,-9.17,33952,270
36.52,138.28,33954,215
36.52,138.28,33954,215
36.81,138.23,33954,215
48.38,9.75,33961,183
35.69,139.46,33963,142
43.93,4.33,33964,1530
36.52,138.28,33994,216
36.52,138.28,33994,216
36.81,138.23,33994,216
36.80,44.24,33996,1801
50.43,110.00,34015,1129
105.58,34.97,34018,195
48.43,15.61,34019,584
45.21,23.77,34020,161
47.13,5.57,34026,196
47.59,3.76,34031,188
55.65,109.35,34034,7661
49.14,102.55,34037,266
38.92,-0.12,34044,184
35.11,139.02,34046,274
35.16,139.02,34046,274
35.16,139.02,34046,274
48.89,16.65,34060,257
50.18,108.55,34063,1130
44.64,34.85,34071,709
48.43,15.61,34075,316
105.58,34.97,34076,206
43.38,-3.24,34088,162
48.94,11.79,34103,522
32.92,35.22,34105,733
51.67,84.33,34113,448
59.65,133.12,34122,447
56.17,40.48,34123,507
44.39,4.42,34130,295
-12.50,132.87,34147,156
45.21,23.77,34150,242
58.30,100.33,34150,162
6.60,80.22,34165,319
43.22,76.40,34170,351
39.67,21.68,34173,949
58.15,57.95,34192,188
29.00,33.70,34196,1977
56.18,40.50,34199,336
51.39,39.03,34203,549
50.48,4.68,34210,172
48.39,9.78,34218,498
56.17,40.48,34218,498
46.36,14.68,34220,284
-42.49,145.94,34233,256
47.85,20.42,34247,277
63.12,133.62,34257,256
51.40,39.04,34286,518
43.35,2.70,34288,206
42.16,2.75,34290,436
55.55,89.04,34297,301
45.21,23.77,34304,828
47.63,12.21,34304,302
38.83,-9.17,34305,278
32.20,131.53,34308,195
35.68,139.62,34322,189
38.83,-9.17,34325,272
44.39,4.42,34331,470
36.12,-5.34,34339,683
47.04,26.00,34375,6606
54.58,86.37,34389,383
36.12,-5.34,34390,679
47.88,20.41,34395,240
48.39,9.78,34397,493
46.36,14.68,34403,318
35.69,139.46,34413,345
33.92,35.60,34429,895
44.39,4.42,34439,516
