Latitude,Longitude,T_anomaly,P_anomaly,Veg_ID,Dist2Riv,Scale_Dist2Riv,Fig_code
-3.164767,141.5,-3.164767,-0.2526,15,258.79504,0.0954647935823198,5.09546479358232
-3.0562333,141.5,-3.0562333,-0.2330667,15,355.95993,0.131329847674409,5.13132984767441
-3.02,141.5,-3.02,-0.2261333,15,412.94354,0.152363373827863,5.15236337382786
-3.2611667,141.5,-3.2611667,-0.2541667,15,481.43037,0.177642915260428,5.17764291526043
-3.9779,141.5,-3.9779,-0.3359,15,556.63202,0.205400999945795,5.20540099994579
-3.9779,141.5,-3.9779,-0.3359,15,641.56353,0.236750525481951,5.23675052548195
-4.1009,141.5,-4.1009,-0.5020667,15,732.66714,0.270378267978593,5.27037826797859
-4.1414667,141.5,-4.1414667,-0.5569,15,826.4516,0.304995553408519,5.30499555340852
-3.6329,141.5,-3.6329,-0.5499,15,923.27584,0.340734868350628,5.34073486835063
-3.7262,141.5,-3.7262,-0.6675,15,1019.9992,0.376436946934452,5.37643694693445
-4.1127,141.5,-4.1127,-0.6305,15,1119.3928,0.413124652137509,5.41312465213751
-3.7433,141.5,-3.7433,-0.7955,15,1220.8048,0.450557379798569,5.45055737979857
-3.6217,141.5,-3.6217,-0.8493,15,1323.7711,0.488563823475521,5.48856382347552
-3.7904,141.5,-3.7904,-0.8067,15,1427.9557,0.527019960404845,5.52701996040484
-3.4755,141.5,-3.4755,-0.6851,15,1533.11,0.565834028506149,5.56583402850615
-3.4755,141.5,-3.4755,-0.6851,15,1639.0475,0.604937187763373,5.60493718776337
-2.038833,142.5,-2.038833,-0.01833333,10,535.78306,0.197705328410904,7.1977053284109
-2.015367,142.5,-2.015367,-0.01906667,15,549.42688,0.202741472045943,5.20274147204594
-2.015367,142.5,-2.015367,-0.01906667,15,505.76108,0.18662375422653,5.18662375422653
-2.030433,142.5,-2.030433,-0.04563333,15,438.32034,0.161730340688877,5.16173034068888
-2.035167,142.5,-2.035167,-0.05433333,15,389.52607,0.143719625780087,5.14371962578009
-2.028967,142.5,-2.028967,-0.06103333,10,368.83251,0.136081314773324,7.13608131477332
-2.012033,142.5,-2.012033,-0.08116667,10,380.11325,0.140245209265448,7.14024520926545
-2.012033,142.5,-2.012033,-0.08116667,10,321.71978,0.118691282119801,7.1186912821198
-1.921467,142.5,-1.921467,-0.1325667,10,222.89557,0.0822137475159133,7.08221374751591
-1.8916,142.5,-1.8916,-0.1499333,10,143.48115,0.052900664683299,7.0529006646833
-1.868467,142.5,-1.868467,-0.1528667,10,127.04073,0.0468322530111748,7.04683225301117
-2.0589,142.5,-2.0589,-0.1307,20,188.15709,0.0693912407001597,7.06939124070016
-2.0589,142.5,-2.0589,-0.1307,20,281.76652,0.103943919867291,7.10394391986729
-1.8553,142.5,-1.8553,-0.0922,20,384.84698,0.141992501754611,7.14199250175461
-3.0485,142.5,-3.0485,-0.13875,15,126.15816,0.0465064828611746,5.04650648286117
-3.2197,142.5,-3.2197,-0.1108,15,138.23451,0.0509640492309302,5.05096404923093
-3.417067,142.5,-3.417067,-0.1593333,15,160.31593,0.0591146406917977,5.0591146406918
-3.6124,142.5,-3.6124,-0.2576,15,541.4073,0.199781321826086,5.19978132182609
-4.6839,142.5,-4.6839,-0.3651,15,612.18696,0.225907182046992,5.22590718204699
-4.6839,142.5,-4.6839,-0.3651,15,691.84367,0.255309697842027,5.25530969784203
-4.719,142.5,-4.719,-0.5352,15,778.51136,0.287300074097137,5.28730007409714
-4.7304,142.5,-4.7304,-0.5916,15,870.30305,0.321181797495931,5.32118179749593
-4.7151,142.5,-4.7151,-0.6329,15,964.28639,0.355872492590169,5.35587249259017
-4.6681,142.5,-4.6681,-0.756,15,1061.1823,0.391638262030675,5.39163826203068
-4.6681,142.5,-4.6681,-0.756,15,1158.2733,0.427476042188251,5.42747604218825
-4.0846,142.5,-4.0846,-0.856,15,1257.0877,0.463949955770382,5.46394995577038
-2.1275,143.5,-2.1275,-0.019,10,571.04032,0.210719324897072,7.21071932489707
-2.1142,143.5,-2.1142,-0.0224,15,525.61007,0.193950321467262,5.19395032146726
-2.1142,143.5,-2.1142,-0.0224,15,470.29558,0.173532893156209,5.17353289315621
-2.11335,143.5,-2.11335,-0.04705,15,404.84432,0.149373827260129,5.14937382726013
-2.035167,143.5,-2.035167,-0.05433333,15,349.66192,0.129005155397985,5.12900515539799
-2.028967,143.5,-2.028967,-0.06103333,10,324.55401,0.11973743996817,7.11973743996817
-2.012033,143.5,-2.012033,-0.08116667,10,335.19691,0.123665897914211,7.12366589791421
-2.012033,143.5,-2.012033,-0.08116667,10,307.11178,0.113299244829611,7.11329924482961
-1.921467,143.5,-1.921467,-0.1325667,10,200.40922,0.0739136901692355,7.07391369016924
-1.87785,143.5,-1.87785,-0.1566,10,103.6229,0.0381883720818665,7.03818837208187
-1.9548,143.5,-1.9548,-0.15195,10,76.531189,0.0281884052166518,7.02818840521665
-2.0589,143.5,-2.0589,-0.1307,20,157.45155,0.0580573540150948,7.0580573540151
-2.1819,143.5,-2.1819,-0.1392,20,261.63442,0.0965128523748322,7.09651285237483
-1.97555,143.5,-1.97555,-0.1017,20,368.13831,0.135825074885122,7.13582507488512
-2.78075,143.5,-2.78075,-0.12875,15,190.00037,0.070071623674986,5.07007162367499
-3.2197,143.5,-3.2197,-0.1108,15,199.41493,0.0735466824503648,5.07354668245036
-3.4754,143.5,-3.4754,-0.14125,15,227.88339,0.0840548285288348,5.08405482852883
-3.7929,143.5,-3.7929,-0.2431,15,600.99673,0.221776696186792,5.22177669618679
-4.7744,143.5,-4.7744,-0.3486,15,671.59424,0.247835322043485,5.24783532204349
-4.7744,143.5,-4.7744,-0.3486,15,745.88851,0.275258478826581,5.27525847882658
-4.7555,143.5,-4.7555,-0.5162,15,828.38215,0.305708149081477,5.30570814908148
-4.7489,143.5,-4.7489,-0.5721,15,916.26811,0.338148207515498,5.3381482075155
-5.2976,143.5,-5.2976,-0.7204,15,1008.6273,0.372239403885416,5.37223940388542
-5.2406,143.5,-5.2406,-0.842,15,1102.827,0.407009960780592,5.40700996078059
-5.2406,143.5,-5.2406,-0.842,15,1199.4075,0.442659307542998,5.442659307543
-4.4236,143.5,-4.4236,-0.861,15,1297.3153,0.478798581132845,5.47879858113285
-2.1044,144.5,-2.1044,-0.0186,10,570.93155,0.210679176218536,7.21067917621854
-2.1024,144.5,-2.1024,-0.0215,15,495.69617,0.182908641271819,5.18290864127182
-2.006233,144.5,-2.006233,-0.018,15,435.54699,0.160706654584089,5.16070665458409
-2.0551,144.5,-2.0551,-0.04563333,15,373.24841,0.137711291325196,5.1377112913252
-2.0711,144.5,-2.0711,-0.05496667,15,310.80198,0.114661354359201,5.1146613543592
-2.056467,144.5,-2.056467,-0.06233333,10,280.34649,0.10341976497181,7.10341976497181
-2.013367,144.5,-2.013367,-0.08496667,10,290.24528,0.107073560481651,7.10707356048165
-2.013367,144.5,-2.013367,-0.08496667,10,282.44403,0.104193999220007,7.10419399922001
-1.9629,144.5,-1.9629,-0.1331,10,189.36282,0.06983629417236,7.06983629417236
-1.93355,144.5,-1.93355,-0.1561,10,79.262927,0.0291967316927628,7.02919673169276
-1.9076,144.5,-1.9076,-0.1515333,10,34.010126,0.0124932274158215,7.01249322741582
-2.046867,144.5,-2.046867,-0.1282333,10,141.20876,0.0520618906130734,7.05206189061307
-2.046867,144.5,-2.046867,-0.1282333,10,243.06954,0.0896602698688144,7.08966026986881
-1.8527,144.5,-1.8527,-0.10275,10,345.044,0.127300610159546,7.12730061015955
-2.92045,144.5,-2.92045,-0.14865,15,255.15885,0.0941226199737343,5.09412261997373
-3.360567,144.5,-3.360567,-0.1457667,15,263.53824,0.0972155815940141,5.09721558159401
-3.3464,144.5,-3.3464,-0.1565,15,292.95795,0.108074848665932,5.10807484866593
-3.5641,144.5,-3.5641,-0.2511,15,657.87802,0.242772454455831,5.24277245445583
-4.4305,144.5,-4.4305,-0.3541,15,730.97714,0.269754463007316,5.26975446300732
-4.4305,144.5,-4.4305,-0.3541,15,803.44031,0.296501732640763,5.29650173264076
-4.0116,144.5,-4.0116,-0.4211,15,881.51235,0.325319322386192,5.32531932238619
-3.9789,144.5,-3.9789,-0.4592,15,965.97375,0.356495323096876,5.35649532309688
-4.6246,144.5,-4.6246,-0.603,15,1054.7752,0.389273302958798,5.3892733029588
-4.9308,144.5,-4.9308,-0.7144,15,1147.4055,0.423464570196032,5.42346457019603
-4.9308,144.5,-4.9308,-0.7144,15,1242.0503,0.458399420341336,5.45839942034134
-4.3774,144.5,-4.3774,-0.869,15,1338.3917,0.493960511619344,5.49396051161934
-1.94415,145.5,-1.94415,-0.01645,10,547.61745,0.202073583626311,7.20207358362631
-2.02055,145.5,-2.02055,-0.01345,15,467.21472,0.172395700384724,5.17239570038472
-1.9413,145.5,-1.9413,-0.01003333,15,401.74407,0.148229477341666,5.14822947734167
-2.228967,145.5,-2.228967,-0.0456,15,344.04424,0.126931583379615,5.12693158337961
-2.322533,145.5,-2.322533,-0.057,15,273.38693,0.100850884423938,5.10085088442394
-2.2467,145.5,-2.2467,-0.0709,10,236.2643,0.0871483512044734,7.08714835120447
-2.023633,145.5,-2.023633,-0.11306667,10,244.86871,0.090324371164775,7.09032437116478
-2.023633,145.5,-2.023633,-0.11306667,10,261.2915,0.096386275332968,7.09638627533297
-2.2551,145.5,-2.2551,-0.1357,10,162.61476,0.0599631741723431,7.05996317417234
-2.2369,145.5,-2.2369,-0.1396,10,69.018417,0.0254153256180279,7.02541532561803
-2.1611,145.5,-2.1611,-0.1269,10,43.912244,0.0161482513416062,7.01614825134161
-1.957967,145.5,-1.957967,-0.1137667,10,118.9297,0.0438383471909495,7.04383834719095
-1.957967,145.5,-1.957967,-0.1137667,10,221.56707,0.0817233777500304,7.08172337775003
-1.798833,145.5,-1.798833,-0.1540333,10,329.7992,0.121673520203256,7.12167352020326
-1.94415,146.5,-1.94415,-0.01645,10,526.10485,0.194132952368853,7.19413295236885
-2.02055,146.5,-2.02055,-0.01345,15,440.45198,0.16251716177111,5.16251716177111
-2.02055,146.5,-2.02055,-0.01345,15,368.67218,0.136022134506434,5.13602213450643
-2.28905,146.5,-2.28905,-0.04735,15,313.2878,0.115578908722338,5.11557890872234
-2.322533,146.5,-2.322533,-0.057,15,238.11073,0.0878298968927076,5.08782989689271
-2.2467,146.5,-2.2467,-0.0709,10,192.40871,0.0709605789794395,7.07096057897944
-2.023633,146.5,-2.023633,-0.11306667,10,199.66186,0.0736378281080911,7.07363782810809
-2.023633,146.5,-2.023633,-0.11306667,10,246.52298,0.0909349876439674,7.09093498764397
-2.2551,146.5,-2.2551,-0.1357,10,140.18904,0.0516854962904041,7.0516854962904
-2.3254,146.5,-2.3254,-0.15285,10,48.103304,0.0176952359942229,7.01769523599422
-2.2646,146.5,-2.2646,-0.1459,10,2.3730682,0.000815503195565152,7.00081550319557
-1.957967,146.5,-1.957967,-0.1137667,10,101.38559,0.037362546578737,7.03736254657874
-1.957967,146.5,-1.957967,-0.1137667,10,212.38531,0.0783342490322335,7.07833424903223
-1.798833,146.5,-1.798833,-0.1540333,10,323.51911,0.11935544247422,7.11935544247422
-1.94415,147.5,-1.94415,-0.01645,10,506.24864,0.186803720115166,7.18680372011517
-2.02055,147.5,-2.02055,-0.01345,15,415.74777,0.153398458215203,5.1533984582152
-2.02055,147.5,-2.02055,-0.01345,15,337.24405,0.12442152874788,5.12442152874788
-2.228967,147.5,-2.228967,-0.0456,15,277.73112,0.102454391712798,5.1024543917128
-2.322533,147.5,-2.322533,-0.057,15,206.08599,0.0760090732146786,5.07600907321468
-2.2467,147.5,-2.2467,-0.0709,10,148.99611,0.0549363211711075,7.05493632117111
-2.023633,147.5,-2.023633,-0.11306667,10,154.78996,0.0570749202437916,7.05707492024379
-2.023633,147.5,-2.023633,-0.11306667,10,208.68397,0.0769680275574476,7.07696802755745
-2.2551,147.5,-2.2551,-0.1357,10,131.97844,0.0486548376530249,7.04865483765303
-2.2369,147.5,-2.2369,-0.1396,10,22.565194,0.00826872713325769,7.00826872713326
-2.1841,147.5,-2.1841,-0.1442333,10,13.37941,0.00487811309522148,7.00487811309522
-1.957967,147.5,-1.957967,-0.1137667,10,109.36849,0.0403091576469092,7.04030915764691
-1.957967,147.5,-1.957967,-0.1137667,10,217.09532,0.0800727861048765,7.08007278610488
-1.798833,147.5,-1.798833,-0.1540333,10,326.72252,0.120537870334007,7.12053787033401
-1.9119,148.5,-1.9119,-0.0176,10,478.72538,0.176644461882171,7.17664446188217
-2.00885,148.5,-2.00885,-0.0113,15,393.49714,0.145185408742981,5.14518540874298
-2.00885,148.5,-2.00885,-0.0113,15,307.97286,0.113617082690361,5.11361708269036
-2.26505,148.5,-2.26505,-0.04635,15,242.37945,0.0894055470447737,5.08940554704477
-2.34895,148.5,-2.34895,-0.0568,15,178.70966,0.0659040491026473,5.06590404910265
-2.239667,148.5,-2.239667,-0.06843333,10,106.58704,0.0392824817076431,7.03928248170764
-2.0819,148.5,-2.0819,-0.1072,10,110.67939,0.0407930309823221,7.04079303098232
-2.0819,148.5,-2.0819,-0.1072,10,166.44172,0.0613757639196095,7.06137576391961
-2.34335,148.5,-2.34335,-0.13715,10,137.95686,0.0508615643491105,7.05086156434911
-2.42415,148.5,-2.42415,-0.1459,10,39.765143,0.0146174926314347,7.01461749263143
-2.2386,148.5,-2.2386,-0.1408333,10,21.464001,0.00786225987424232,7.00786225987424
-1.923667,148.5,-1.923667,-0.1187,10,128.04747,0.0472038562163724,7.04720385621637
-1.923667,148.5,-1.923667,-0.1187,10,232.55991,0.0857810039278162,7.08578100392782
-1.9307,148.5,-1.9307,-0.1621667,10,338.49733,0.124884133655811,7.12488413365581
-1.8577,149.5,-1.8577,-0.01985,10,451.23304,0.166496616696342,7.16649661669634
-1.99015,149.5,-1.99015,-0.0081,15,373.58317,0.137834856385661,5.13783485638566
-1.99015,149.5,-1.99015,-0.0081,15,281.54104,0.1038606917342,5.1038606917342
-2.2262,149.5,-2.2262,-0.0435,15,207.66087,0.0765903856248357,5.07659038562484
-2.3031,149.5,-2.3031,-0.0551,15,149.64317,0.0551751609608796,5.05517516096088
-2.227833,149.5,-2.227833,-0.0641,15,67.132319,0.0247191378613909,5.02471913786139
-2.1787,149.5,-2.1787,-0.09783333,15,68.603876,0.0252623121644194,5.02526231216442
-2.1787,149.5,-2.1787,-0.09783333,15,127.70755,0.0470783865206111,5.04707838652061
-2.496767,149.5,-2.496767,-0.11823333,20,114.43068,0.0421776897697206,7.04217768976972
-2.486567,149.5,-2.486567,-0.13926667,20,55.375088,0.0203793632186348,7.02037936321863
-2.329,149.5,-2.329,-0.1353667,10,15.969369,0.00583410676362673,7.00583410676363
-1.864367,149.5,-1.864367,-0.1261333,10,126.8671,0.046768163509895,7.04676816350989
-1.864367,149.5,-1.864367,-0.1261333,10,238.04227,0.0878046272546404,7.08780462725464
-2.18245,149.5,-2.18245,-0.19475,10,349.23002,0.12884573447071,7.12884573447071
-1.8577,150.5,-1.8577,-0.01985,10,425.26366,0.156910919450783,7.15691091945078
-1.99015,150.5,-1.99015,-0.0081,15,355.71482,0.131239373806651,5.13123937380665
-1.99015,150.5,-1.99015,-0.0081,15,258.82791,0.0954769264044535,5.09547692640445
-2.1642,150.5,-2.1642,-0.0415,15,174.43091,0.064324696723444,5.06432469672344
-2.2446,150.5,-2.2446,-0.05243333,15,113.06056,0.0416719574222373,5.04167195742224
-2.227833,150.5,-2.227833,-0.0641,15,39.215379,0.0144145662904706,5.01441456629047
-2.1787,150.5,-2.1787,-0.09783333,15,30.484741,0.0111919536355451,5.01119195363554
-2.1787,150.5,-2.1787,-0.09783333,15,93.560047,0.0344740183974674,5.03447401839747
-2.496767,150.5,-2.496767,-0.11823333,20,96.588459,0.0355918518061516,7.03559185180615
-2.600567,150.5,-2.600567,-0.1249333,20,14.72997,0.0053766255461141,7.00537662554611
-2.44425,150.5,-2.44425,-0.1327,10,57.538541,0.021177926968058,7.02117792696806
-1.864367,150.5,-1.864367,-0.1261333,10,139.0903,0.0512799344713855,7.05127993447139
-1.864367,150.5,-1.864367,-0.1261333,10,244.98024,0.0903655386017256,7.09036553860173
-2.150367,150.5,-2.150367,-0.1756667,10,354.13628,0.130656710434249,7.13065671043425
-1.7992,151.5,-1.7992,-0.02793333,10,399.64728,0.147455519929994,7.14745551992999
-1.909733,151.5,-1.909733,-0.01643333,15,325.07436,0.119929509149711,5.11992950914971
-1.909733,151.5,-1.909733,-0.01643333,15,239.38188,0.0882990978922575,5.08829909789226
-2.2262,151.5,-2.2262,-0.0435,15,145.08212,0.0534916073133973,5.0534916073134
-2.3031,151.5,-2.3031,-0.0551,15,77.78504,0.0286512208894572,5.02865122088946
-2.27775,151.5,-2.27775,-0.0671,15,12.787047,0.0046594628087121,5.00465946280871
-2.2037,151.5,-2.2037,-0.102,15,22.591836,0.00827856110488182,5.00827856110488
-2.2037,151.5,-2.2037,-0.102,15,60.160602,0.0221457699779946,5.02214576997799
-2.4936,151.5,-2.4936,-0.12615,20,56.515135,0.0208001720861437,7.02080017208614
-2.5884,151.5,-2.5884,-0.1341,20,8.1072672,0.00293208416745532,7.00293208416746
-2.44425,151.5,-2.44425,-0.1327,10,84.359297,0.0310778801788394,7.03107788017884
-2.01895,151.5,-2.01895,-0.1303,10,168.46526,0.0621226836306029,7.0621226836306
-1.864367,151.5,-1.864367,-0.1261333,10,263.30328,0.0971288542472382,7.09712885424724
-2.18245,151.5,-2.18245,-0.19475,10,367.42742,0.135562674461435,7.13556267446144
-1.8668,152.5,-1.8668,-0.0118,10,376.04305,0.138742835896161,7.13874283589616
-2.0343,152.5,-2.0343,-0.00605,15,296.3031,0.109309594937926,5.10930959493793
-2.0343,152.5,-2.0343,-0.00605,15,224.55037,0.0828245596262506,5.08282455962625
-2.2163,152.5,-2.2163,-0.046,15,122.87138,0.0452932818531892,5.04529328185319
-2.276,152.5,-2.276,-0.05885,15,44.058963,0.0162024075792281,5.01620240757923
-2.26615,152.5,-2.26615,-0.0732,15,14.526433,0.00530149691153486,5.00530149691154
-2.23775,152.5,-2.23775,-0.11505,15,47.986871,0.0176522587846249,5.01765225878462
-2.23775,152.5,-2.23775,-0.11505,15,37.666687,0.0138429202735607,5.01384292027356
-2.3532,152.5,-2.3532,-0.12415,20,17.712428,0.00647749662719475,7.00647749662719
-2.3907,152.5,-2.3907,-0.12695,20,9.9162327,0.00359980113299939,7.003599801133
-2.2946,152.5,-2.2946,-0.1302,20,100.90961,0.0371868550460574,7.03718685504606
-2.01135,152.5,-2.01135,-0.1386,10,206.53047,0.0761731376132783,7.07617313761328
-2.01135,152.5,-2.01135,-0.1386,10,290.86402,0.107301946924212,7.10730194692421
-1.9067,152.5,-1.9067,-0.2219,10,388.24041,0.143245068916553,7.14324506891655
-1.8719,153.5,-1.8719,-0.0072,20,354.72095,0.130872521116235,7.13087252111623
-2.0606,153.5,-2.0606,-0.0048,15,269.89234,0.0995609775514072,5.09956097755141
-2.0606,153.5,-2.0606,-0.0048,15,201.06091,0.0741542389631597,5.07415423896316
-2.149467,153.5,-2.149467,-0.04656667,15,106.72886,0.039334829649079,5.03933482964908
-2.200833,153.5,-2.200833,-0.0581,15,8.7315429,0.00316251392195694,5.00316251392196
-2.21,153.5,-2.21,-0.07433333,15,50.465871,0.0185672957809544,5.01856729578095
-2.238467,153.5,-2.238467,-0.12163333,15,82.901483,0.030539778628308,5.03053977862831
-2.238467,153.5,-2.238467,-0.12163333,15,19.249103,0.00704470698473193,5.00704470698473
-2.2799,153.5,-2.2799,-0.11836667,20,28.067803,0.0102998246771608,7.01029982467716
-2.0541,153.5,-2.0541,-0.1248,20,57.735304,0.021250555215137,7.02125055521514
-1.9672,153.5,-1.9672,-0.1279,20,122.69901,0.0452296574372725,7.04522965743727
-1.7895,153.5,-1.7895,-0.1469667,20,222.92901,0.0822260907338065,7.08222609073381
-1.7895,153.5,-1.7895,-0.1469667,20,325.31762,0.120019300154038,7.12001930015404
-1.80865,153.5,-1.80865,-0.2598,20,415.44197,0.153285582735785,7.15328558273579
-1.8719,154.5,-1.8719,-0.0072,20,336.19319,0.124033640172663,7.12403364017266
-2.0606,154.5,-2.0606,-0.0048,15,244.32141,0.0901223543240766,5.09012235432408
-2.0606,154.5,-2.0606,-0.0048,15,167.6144,0.0618086181289099,5.06180861812891
-2.149467,154.5,-2.149467,-0.04656667,15,89.778078,0.0330780355197056,5.03307803551971
-2.200833,154.5,-2.200833,-0.0581,15,6.9902472,0.00251977491951664,5.00251977491952
-2.21,154.5,-2.21,-0.07433333,15,86.165931,0.0317447365519038,5.0317447365519
-2.238467,154.5,-2.238467,-0.12163333,15,86.114498,0.031725751841201,5.0317257518412
-2.238467,154.5,-2.238467,-0.12163333,15,19.058805,0.00697446506850462,5.0069744650685
-2.2799,154.5,-2.2799,-0.11836667,20,55.004652,0.0202426295983152,7.02024262959832
-2.2721,154.5,-2.2721,-0.1228,20,105.90403,0.0390303722204051,7.03903037222041
-2.0252,154.5,-2.0252,-0.1344,20,156.16264,0.057581597526616,7.05758159752662
-1.7895,154.5,-1.7895,-0.1469667,20,246.10594,0.0907810517710552,7.09078105177105
-1.7895,154.5,-1.7895,-0.1469667,20,346.53263,0.127850086369246,7.12785008636925
-1.80865,154.5,-1.80865,-0.2598,20,447.86397,0.165253041184755,7.16525304118476
-1.809233,155.5,-1.809233,-0.01203333,20,321.02514,0.118434879820838,7.11843487982084
-1.972933,155.5,-1.972933,-0.00913333,15,222.05758,0.0819044325290016,5.081904432529
-1.972933,155.5,-1.972933,-0.00913333,15,137.08259,0.0505388578566615,5.05053885785666
-2.2103,155.5,-2.2103,-0.04715,15,65.079538,0.0239614248479329,5.02396142484793
-2.2595,155.5,-2.2595,-0.0611,15,12.118494,0.00441268962234378,5.00441268962234
-2.21,155.5,-2.21,-0.07433333,15,113.14661,0.041703719799621,5.04170371979962
-2.238467,155.5,-2.238467,-0.12163333,15,110.60189,0.0407644245413315,5.04076442454133
-2.238467,155.5,-2.238467,-0.12163333,15,56.986437,0.0209741368971336,5.02097413689713
-2.2799,155.5,-2.2799,-0.11836667,20,83.768842,0.0308599341644514,7.03085993416445
-2.0541,155.5,-2.0541,-0.1248,20,155.45345,0.0573198245990537,7.05731982459905
-2.0252,155.5,-2.0252,-0.1344,20,197.92363,0.0729962207026334,7.07299622070263
-1.7895,155.5,-1.7895,-0.1469667,20,275.3733,0.101584084116717,7.10158408411672
-2.00825,155.5,-2.00825,-0.15355,20,370.33155,0.136634633474001,7.136634633474
-1.80865,155.5,-1.80865,-0.2598,20,471.02056,0.173800494415426,7.17380049441543
-2.03105,156.5,-2.03105,0.02455,10,309.71517,0.114260196086519,6.11426019608652
-2.2355,156.5,-2.2355,-0.004,10,204.46655,0.0754113130237404,7.07541131302374
-2.2355,156.5,-2.2355,-0.004,10,110.91147,0.0408786952768393,7.04087869527684
-2.2274,156.5,-2.2274,-0.05975,10,53.579167,0.0197164611785037,7.0197164611785
-2.185733,156.5,-2.185733,-0.08436667,15,19.203063,0.00702771291320672,5.00702771291321
-2.2003,156.5,-2.2003,-0.10133333,20,125.22634,0.0461625337793191,7.04616253377932
-2.2437,156.5,-2.2437,-0.1507,20,145.04112,0.0534764735833249,7.05347647358333
-2.2437,156.5,-2.2437,-0.1507,20,101.20549,0.0372960689010287,7.03729606890103
-2.140567,156.5,-2.140567,-0.1624667,10,120.38124,0.0443741329116644,7.04437413291166
-2.106367,156.5,-2.106367,-0.1672,10,204.66854,0.0754858706368459,7.07548587063685
-1.857267,156.5,-1.857267,-0.1899667,10,243.74681,0.0899102606338423,7.08991026063384
-1.7939,156.5,-1.7939,-0.2238333,20,310.99812,0.114733752647406,7.11473375264741
-1.86765,156.5,-1.86765,-0.2355,20,398.42975,0.147006110896456,7.14700611089646
-1.9867,156.5,-1.9867,-0.2816,20,698.8985,0.257913744010972,7.25791374401097
-3.09215,156.5,-3.09215,-0.4972,20,795.15946,0.293445143648808,7.29344514364881
-3.51565,156.5,-3.51565,-0.5277,20,894.87337,0.330251080195267,7.33025108019527
-4.05925,156.5,-4.05925,-0.52015,20,997.00472,0.367949330996025,7.36794933099603
-4.774,156.5,-4.774,-0.4995,20,1061.1644,0.391631654865595,7.39163165486559
-4.6049,156.5,-4.6049,-0.5185,20,1085.9031,0.400763089210531,7.40076308921053
-2.054,157.5,-2.054,0.0291,10,302.69921,0.111670497431913,6.11167049743191
-2.26015,157.5,-2.26015,-0.004,10,193.09958,0.071215589713467,7.07121558971347
-2.26015,157.5,-2.26015,-0.004,10,87.614893,0.032279570693201,7.0322795706932
-2.23005,157.5,-2.23005,-0.0614,10,19.383466,0.00709430243287143,7.00709430243287
-2.183167,157.5,-2.183167,-0.0884,15,53.120233,0.0195470615863805,5.01954706158638
-2.198967,157.5,-2.198967,-0.1053,20,138.13921,0.050928872536396,7.0509288725364
-2.2445,157.5,-2.2445,-0.15466667,20,184.97138,0.0682153461823796,7.06821534618238
-2.2445,157.5,-2.2445,-0.15466667,20,147.03172,0.0542112346341089,7.05421123463411
-2.120367,157.5,-2.120367,-0.1693,10,162.48328,0.0599146428838085,7.05991464288381
-1.7594,157.5,-1.7594,-0.1846,10,233.6915,0.0861986911866611,7.08619869118666
-1.833567,157.5,-1.833567,-0.1978,10,291.71596,0.107616411070502,7.1076164110705
-2.02865,157.5,-2.02865,-0.28045,20,722.21531,0.266520336905843,7.26652033690584
-3.3254,157.5,-3.3254,-0.52355,20,825.82451,0.304764084852638,7.30476408485264
-4.0771,157.5,-4.0771,-0.5584,20,923.25708,0.340727943746332,7.34072794374633
-4.87865,157.5,-4.87865,-0.52595,20,1023.1914,0.377615237010968,7.37761523701097
-5.159733,157.5,-5.159733,-0.4837667,20,1125.2241,0.41527707458071,7.41527707458071
-4.9424,157.5,-4.9424,-0.55105,20,1152.5677,0.425370017546759,7.42537001754676
-1.997,158.5,-1.997,0.0156,10,300.14947,0.110729349214478,6.11072934921448
-2.2069,158.5,-2.2069,-0.019,10,188.96237,0.0696884819233966,7.0696884819234
-2.2069,158.5,-2.2069,-0.019,10,77.79766,0.0286558791253966,7.0286558791254
-2.189467,158.5,-2.189467,-0.07106667,10,18.907419,0.00691858616946212,7.00691858616946
-2.183167,158.5,-2.183167,-0.0884,15,75.937524,0.0279692743419337,5.02796927434193
-2.198967,158.5,-2.198967,-0.1053,20,160.21747,0.0590782975927018,7.0590782975927
-2.2445,158.5,-2.2445,-0.15466667,20,227.51248,0.0839179199478309,7.08391791994783
-2.2445,158.5,-2.2445,-0.15466667,20,193.98084,0.0715408763223356,7.07154087632234
-1.8192,158.5,-1.8192,-0.1773,10,207.35181,0.0764763068293191,7.07647630682932
-1.7594,158.5,-1.7594,-0.1846,10,268.91979,0.0992019944006285,7.09920199440063
-1.7644,158.5,-1.7644,-0.1968,10,340.91749,0.12577745190391,7.12577745190391
-2.36515,158.5,-2.36515,-0.2947,20,747.64575,0.275907103115177,7.27590710311518
-4.2209,158.5,-4.2209,-0.57405,20,848.84816,0.313262467886338,7.31326246788634
-4.8804,158.5,-4.8804,-0.5963,20,952.18191,0.351404543005122,7.35140454300512
-5.14715,158.5,-5.14715,-0.55795,20,1052.0378,0.388262886551476,7.38826288655148
-5.3574,158.5,-5.3574,-0.5014333,20,1152.1503,0.425215948792315,7.42521594879231
-5.1764,158.5,-5.1764,-0.5291333,20,1219.2744,0.449992485639964,7.44999248563996
-2.02685,159.5,-2.02685,0.0258,10,302.17447,0.111476807833908,6.11147680783391
-2.26725,159.5,-2.26725,-0.0078,10,192.12324,0.0708552076154451,7.07085520761544
-2.26725,159.5,-2.26725,-0.0078,10,81.624701,0.0300684987710077,7.03006849877101
