Trajectory,Latitude,Longitude,Date,Length,Speed,FST
2,51.5,123.5,46207.89,711.251539396233,22.3692143475968,26
2,50.5,123.5,46244.344,3933.40028920767,116.787419513291,26
2,49.5,123.5,46313.764,379.851982259747,13.9903496099508,26
2,48.5,124.5,46446.178,3205.43528245492,84.3913140735305,26
2,49.5,125.5,46602.665,3220.08135345599,99.7392396920046,26
2,48.5,126.5,46471.869,4054.73276947779,345.878424420022,26
2,48.5,127.5,46469.728,143.025372092179,3.17714134865006,26
2,48.5,128.5,46468.931,285.31753486112,58.816230645518,26
2,47.5,129.5,46586.675,422.415246023142,34.9739398926226,26
2,46.5,128.5,46689.414,3733.96455232945,81.1625560215917,26
2,46.5,129.5,46699.381,4012.54198174207,495.620304069071,26
2,45.5,130.5,46554.763,3809.75029502501,151.752650668175,26
2,44.5,131.5,46546.681,3239.43230907871,1237.84192169688,26
2,43.5,132.5,46547.031,3113.47568989754,107.42049716733,26
2,42.5,132.5,46544.849,127.39614770772,4.00516057934173,96
2,41.5,132.5,46537.953,61.372050925141,1.70312337796996,96
2,42.5,133.5,46475.456,3492.62396152166,52.614813900387,96
2,43.5,133.5,46470.484,483.112155397121,3.94851091021152,26
2,44.5,133.5,46449.14,530.166629019833,4.99888389281074,26
2,43.5,134.5,46250.215,446.083813982088,7.53100153600336,26
2,43.5,135.5,46061.202,87.0216285574898,41.2424779893203,26
2,44.5,135.5,46036.298,282.064979163042,1.63596542738771,26
2,43.5,136.5,45804.196,412.998698868708,4.82255396336592,26
2,43.5,137.5,45520.278,451.938264824238,36.1001888988122,66
2,44.5,137.5,45480.059,6955.36034692305,290.921881668151,26
2,45.5,137.5,45404.47,6820.08094358797,728.874740150758,26
2,46.5,136.5,45578.34,345.646611653533,1.99346335805718,26
2,46.5,137.5,45291.293,111.194926644559,0.797868379037495,26
2,46.5,138.5,44272.875,142.30209740547,7.54118163250928,26
2,46.5,139.5,43525.433,89.3844032370603,1.78195018514504,26
2,46.5,140.5,42386.443,6959.15954389908,9.30559264648927,26
2,45.5,141.5,41748.25,135.388316970826,0.212143218385075,66
2,44.5,142.5,40873.173,136.182823285998,0.155623817430921,66
2,43.5,143.5,39489.681,136.972721865572,0.0990050696827817,66
2,42.5,144.5,38115.227,562.259418120749,0.547479657292482,66
2,41.5,144.5,38257.519,111.194926644558,2.87407083782374,66
2,40.5,144.5,38358.211,111.194926644559,1.69027782388942,66
2,39.5,144.5,38423.996,111.194926644559,1.10430745883045,66
2,38.5,144.5,38462.685,111.194926644559,0.781455926155778,66
3,30.5,40.5,45885.529,0,0,67
3,31.5,40.5,45896.386,111.194926644559,20.3541875607978,62
3,32.5,40.5,45911.195,222.389853289118,2.20266484379698,100
3,32.5,41.5,45743.28,132.986200020639,699.927368521103,62
3,33.5,42.5,45544.412,394.065863681625,10.7187972930495,62
3,32.5,42.5,45519.861,130.575997631311,6.93409790405569,62
3,33.5,43.5,45103.121,207.646878003129,5.81057975159911,62
3,34.5,44.5,44591.263,341.146924081981,8.07486565238555,62
3,35.5,45.5,44371.628,73.6794630764052,5.92993666610768,62
3,36.5,46.5,44416.645,1734.93577843982,106.242239953485,5
3,36.5,45.5,44577.782,2003.78634283656,123.203783991405,5
3,37.5,45.5,44935.504,237.535921753931,16.7420300080278,5
3,38.5,46.5,45266.403,2245.29320258954,1744.59456301121,5
3,39.5,47.5,45522.378,2315.17394702972,102.386960332108,5
3,40.5,47.5,46196.079,131.378677942717,3.22385841045141,5
3,40.5,46.5,46498.218,463.983243532952,373.276945721743,5
3,41.5,46.5,46891.959,2369.70224721097,695.947796537969,5
3,42.5,47.5,47086.333,2401.4367858304,97.000314490068,45
3,42.5,46.5,47159.234,449.429279514443,71.2362148540759,45
3,43.5,46.5,47315.33,651.128384952846,38.704653447821,45
3,44.5,46.5,47347.069,709.551281120935,105.934798614704,45
3,45.5,46.5,47247.318,2130.23408637572,105.876445644903,45
3,46.5,47.5,47172.611,2152.26395256276,882.798996131045,45
3,47.5,47.5,46838.924,808.809181607042,100.811315169754,45
3,47.5,46.5,46622.148,1697.39779905902,582.098010650301,45
3,48.5,46.5,46095.956,1587.63162698152,103.300906173573,45
3,49.5,45.5,45798.463,181.09364477761,51.608334219921,45
3,50.5,45.5,45228.361,1697.39779905902,31.4199100208983,45
3,50.5,46.5,45017.352,1762.30108838247,167.407721894382,45
3,51.5,47.5,44981.285,868.567533786936,30.524250001304,45
3,52.5,47.5,44698.05,2308.88964004251,94.7314503771612,45
3,51.5,46.5,44590.372,2292.97950730397,325.291460817408,45
3,52.5,45.5,44272.001,2251.93188424368,139.033888019058,108
3,52.5,46.5,44247.209,2236.0115950382,180.120154264333,108
3,53.5,47.5,44496.509,1279.44092670552,109.936494819181,108
3,53.5,48.5,44392.314,1394.93908835524,83.8657541246379,45
3,54.5,48.5,44355.294,2160.2879154227,112.211090558002,9
3,55.5,47.5,44257.343,225.383944106176,11.8779417183765,9
3,56.5,47.5,44175.783,4729.34945639228,163.866444558149,9
3,57.5,47.5,44106.757,5071.61171987307,2158.13264674915,9
3,57.5,48.5,44239.629,396.73044883262,32.87458144122,9
3,56.5,48.5,44281.146,407.467498006311,86.40108100218,9
3,55.5,48.5,44320.402,297.989173726159,17.4742962368006,9
3,56.5,49.5,44629.94,111.194926644558,12.1991142780673,9
3,57.5,50.5,44893.71,4420.13895470215,571.594330105011,9
3,57.5,51.5,44917.684,2403.99730485311,2814.98513449053,9
3,56.5,51.5,44958.024,1983.73302805476,124.099657682496,9
3,55.5,50.5,44980.055,1923.98861860988,190.550521799502,9
3,55.5,51.5,45007.184,125.839421877944,4.29324901497625,9
3,54.5,50.5,45022.216,1572.87073245025,111.804857296668,45
3,53.5,50.5,45055.906,3854.96780744197,2006.75055046974,45
3,53.5,51.5,45118.831,111.194926644559,225.09094462517,45
3,52.5,51.5,45179.527,111.194926644559,64.8366919208826,45
3,53.5,52.5,45167.699,333.584779933677,113.696244012799,45
3,52.5,52.5,45226.976,444.779706578236,306.744625226985,45
3,51.5,51.5,45253.213,67.6906416724451,80.3926860713874,45
3,51.5,52.5,45294.704,2335.84449110735,1482.13482938881,45
3,52.5,53.5,45313.652,2275.98564196278,1842.90335381515,21
3,51.5,53.5,45398.531,2219.57082096164,1184.40278599657,7
3,50.5,54.5,45402.861,3483.46787310926,63.1211675414388,7
3,51.5,54.5,45233.61,1744.82050479799,1330.90808908923,21
3,51.5,55.5,45065.746,1682.02220022275,194.318646051552,21
3,50.5,56.5,45024.616,1846.48041935824,683.122611676765,21
3,50.5,57.5,44967.669,232.010700787351,134.265451844315,21
3,51.5,58.5,44960.968,128.184403727881,25.1194206795631,21
3,50.5,59.5,45021.546,920.727368399698,642.069294563221,21
3,50.5,60.5,45265.416,111.194926644559,66.9848955688705,21
3,50.5,61.5,45689.059,222.389853289118,733.959911845555,21
3,50.5,62.5,45811.719,333.584779933677,101.116938446126,21
3,49.5,61.5,46483.315,111.194926644558,21.4786414225395,21
