Trajectory,Latitude,Longitude,Date,Length,Speed,FST
3,51.5,19.5,55130.784,111.194926644559,594.62527618022,86
3,51.5,18.5,54825.355,222.389853289118,30.1463810883971,86
3,50.5,17.5,54342.93,111.194926644558,7.29769158263116,86
3,50.5,16.5,53442.421,341.459295777295,1.24153924050661,86
3,51.5,16.5,53389.171,2773.02062567258,702.386176716036,86
3,51.5,15.5,51894.336,2533.16449011536,92.1787595107667,46
3,50.5,14.5,49808.014,111.194926644559,4447.79706552346,46
3,50.5,13.5,47029.871,111.194926644558,58.5853143543186,46
3,49.5,13.5,47031.985,333.584779933676,1746.51717243774,46
3,48.5,13.5,47031.96,282.880470403793,1.30368675440142,46
3,47.5,13.5,47030.062,111.194926644559,34.5218648384468,50
3,46.5,12.5,47522.606,2889.77150981892,17.2084983940573,64
3,47.5,11.5,47338.443,2953.56634000467,101.664819633935,46
3,48.5,11.5,47353.68,111.194926644559,1482.59902184115,46
3,49.5,11.5,47361.244,132.182408528882,0.575479267924657,46
3,50.5,11.5,47361.057,3016.98820901516,548.343912943464,46
3,50.5,10.5,47063.414,3121.11375781459,16.3000316369659,46
3,50.5,9.5,46812.886,3187.99893795502,41.7484997505955,46
3,51.5,9.5,46809.665,111.194926644559,0.928380575292912,46
3,51.5,8.5,46612.686,3330.31083956074,284.54467186956,46
3,50.5,8.5,46612.611,111.194926644559,44.3007675874377,46
3,49.5,7.5,46382.92,3370.15161226358,86.9402438412951,46
3,50.5,6.5,46185.939,111.194926644559,4.33829841381739,46
3,50.5,5.5,45978.1,111.194926644559,7.50860467584243,46
3,49.5,5.5,45975.59,111.194926644559,10.241772740591,46
3,49.5,4.5,45775.86,3669.70053480091,33.4616029579996,43
3,49.5,3.5,45539.999,72.2147981024755,0.306175239240384,43
3,49.5,2.5,45352.325,72.2147981024755,0.384788506146153,43
3,49.5,1.5,45261.538,72.2147981024755,0.795431043018033,43
3,49.5,0.5,45087.467,72.2147981024755,0.41485829404366,43
3,49.5,-0.5,44954.209,469.424311742543,415.419744905869,43
3,49.5,-1.5,44907.916,111.194926644559,18.1928872127848,43
3,49.5,-2.5,44818.649,235.645703818317,3.68265461990258,43
3,49.5,-3.5,44757.18,333.584779933677,17.4578595318021,43
3,49.5,-3.5,44757.18,408.486226728256,18.1759467263603,43
3,48.5,-4.5,44866.282,188.053464882682,353.483956546897,43
3,47.5,-5.5,44901.514,555.974633222794,108.187319171529,43
3,46.5,-5.5,44974.655,561.492804026099,141.327159332082,43
3,47.5,-4.5,44965.011,369.126918034184,34.1720901716645,43
3,47.5,-3.5,44974.123,72.2147981024755,1.55995070750367,43
3,46.5,-2.5,45016.237,369.126918034184,57.6580627982656,43
3,45.5,-1.5,45086.337,671.85026246627,485.0904422132,43
3,44.5,-1.5,45080.225,778.364486511911,22.9965576420916,43
3,43.5,-2.5,44997.129,782.305926010484,29.1415878566009,97
3,42.5,-3.5,44968.984,919.572052584054,44.2357154408328,97
3,41.5,-4.5,44900.129,72.2147981024755,1.17481654333857,97
3,41.5,-5.5,44839.437,0,NaN,97
3,40.5,-5.5,44740.581,1012.93282035133,61.0237255467927,97
3,39.5,-5.5,44621.87,111.194926644559,0.936685957026416,97
3,39.5,-6.5,44543.546,85.8002983283826,1.09545347950031,87
3,39.5,-7.5,44407.331,85.8002983283825,0.629888766496936,87
3,38.5,-7.5,44285.09,111.194926644558,0.909636919237871,87
3,37.5,-7.5,44160.884,111.194926644559,0.895246015849157,87
3,36.5,-7.5,44040.001,111.194926644559,0.919855783233022,87
4,30.5,40.5,45885.529,0,0,67
4,31.5,41.5,45726.931,136.972721865571,3.08921540552496,62
4,32.5,42.5,45519.861,194.813322234649,4.68481440541164,62
4,33.5,43.5,45103.121,268.091672501009,9.3003424859849,62
4,34.5,44.5,44591.263,584.210662689435,29.9641310298796,62
4,35.5,45.5,44371.628,135.388316970827,5.67880193661443,62
4,36.5,46.5,44416.645,651.007342083635,59.3984801171247,5
4,37.5,47.5,44366.777,81.9810244501531,12.0666800780295,5
4,38.5,48.5,44300.597,271.676230593596,7.14429827737089,5
4,39.5,49.5,44559.467,83.279612323668,1.31347568487279,5
4,40.5,50.5,44354.699,139.306124633541,2.14842653002793,7
4,40.5,51.5,44109.667,84.5528329074335,1.36050770591865,7
4,39.5,51.5,43647.499,1173.51648803826,32.3452079060161,7
4,38.5,51.5,43342.686,1240.41096018149,29.6898192915441,7
4,37.5,51.5,43203.321,139.306124633542,5.24634220741695,7
4,36.5,52.5,43184.451,1319.54186489978,31.0575438345841,7
4,36.5,53.5,43134.29,1341.78198770798,28.9376722676827,7
4,37.5,54.5,43650.222,237.466592539578,3.73586609621143,7
4,38.5,55.5,43822.024,372.249393687804,7.53785423796701,7
4,38.5,56.5,43987.314,111.194926644558,5.92818289942802,7
4,39.5,57.5,45333.833,373.398885141933,3.03302617265672,7
4,40.5,57.5,45708.712,140.069048417268,22.6979498326399,7
4,41.5,58.5,46364.408,1486.42509727308,21.916239288636,7
4,40.5,59.5,46456.142,1541.00594820869,12.8000095373296,7
4,40.5,60.5,46463.864,579.965945804628,3.44516487747941,7
4,40.5,61.5,47098.308,1572.37724993859,15.823619538674,7
4,41.5,61.5,47106.304,111.194926644559,1.71377597590384,7
4,42.5,62.5,46146.581,111.194926644559,0.947759423856657,21
4,41.5,63.5,46912.318,1650.64387790993,3.09938745802891,21
4,40.5,64.5,46967.517,1723.28560665401,10.5797685892132,21
4,39.5,64.5,46899.525,134.59009790269,0.11754665565876,21
4,38.5,64.5,46814.552,1842.94220740031,11.2676139629881,7
4,37.5,65.5,46931.055,1918.00400202252,1.42147444836273,81
4,38.5,66.5,46681.141,1993.02772031263,2.35124175255632,21
4,39.5,66.5,46772.723,2063.4149528027,1.42242579456988,21
4,40.5,66.5,46837.182,2176.66075914888,2.30799979551231,21
4,41.5,66.5,46877.678,4016.90553434272,301.546845908253,21
4,41.5,67.5,46979.971,111.194926644559,9.3811631354537,21
4,40.5,67.5,46961.842,4165.42930742762,19.3059353604144,21
4,39.5,68.5,47206.822,111.194926644559,2.50467229743324,21
4,40.5,69.5,47135.054,4646.93925921749,152.57877788343,21
4,40.5,69.5,47135.054,877.721278370754,305.719706851621,21
4,41.5,69.5,47144.65,76.5410253736808,25.013406984882,21
4,42.5,69.5,47136.351,382.863988102765,20.270223851262,21
4,43.5,69.5,47114.265,4465.49442240106,2084.73128963652,21
4,44.5,68.5,47182.003,4661.95749587566,132.400599127438,21
4,43.5,67.5,46962.78,111.194926644559,13.3985934021655,21
4,43.5,66.5,46904.223,222.389853289118,171.464805927602,21
4,44.5,65.5,47497.432,0,NaN,21
4,45.5,65.5,47509.285,333.584779933676,16.0462157840071,21
4,46.5,64.5,47200.891,692.189415606732,86.947546238723,21
4,46.5,63.5,47203.951,111.194926644559,13.9063189900663,21
4,47.5,62.5,46797.949,3867.50576463185,53.5065337313,21
4,48.5,62.5,46768.609,4270.03776044607,92.714038571428,21
4,49.5,61.5,46483.315,275.201258506445,22.0974191831131,21
4,49.5,60.5,45889.975,415.547380463658,87.72374508414,21
4,50.5,59.5,45021.546,333.584779933676,355.634093745195,21
4,51.5,58.5,44960.968,375.669196127714,12.2022021024379,21
4,52.5,57.5,44715.363,4592.48426174573,1441.91028626345,21
4,53.5,56.5,44675.861,4246.97637731266,273.08232878805,21
4,54.5,55.5,44751.771,331.538866208684,40.9560057082936,21
4,55.5,54.5,44878.139,474.902407528177,101.086080785124,21
4,56.5,53.5,45100.92,279.36319661713,12.787256676757,21
4,55.5,52.5,45061.246,111.194926644559,2.74582493689651,21
4,54.5,51.5,45061.833,280.880789750017,12.4118775850663,45
4,54.5,50.5,45022.216,1013.7874527201,61.0604982665743,45
4,53.5,49.5,44683.456,945.917773229415,37.4977314369827,45
4,52.5,49.5,44702.039,1050.26431123267,255.290304140085,45
4,51.5,49.5,44752.114,1157.37738024957,13.2320091947874,45
4,51.5,48.5,44540.203,4696.81747124843,801.915224730329,45
4,52.5,47.5,44698.05,111.194926644559,2.16522104263561,45
4,51.5,47.5,44981.285,3954.57625149625,28.1236310146672,45
4,50.5,46.5,45017.352,1003.81292884792,51.6072658911046,45
4,50.5,45.5,45228.361,84.5528329074335,10.9496028111132,45
4,50.5,44.5,45371.681,1663.3917346895,75.1068647983793,45
4,49.5,43.5,46259.733,2661.82115308483,551.101688009083,45
4,49.5,42.5,46433.995,4042.84342850097,62.43098705161,108
4,48.5,41.5,48465.7,1464.55489677502,13.9914487391925,45
4,47.5,40.5,50763.98,2806.23777148217,30.148017570337,45
4,47.5,39.5,52276.847,4390.48756737273,218.758722838704,108
4,46.5,38.5,53421.84,4467.00383890945,21.8661006657701,108
4,47.5,37.5,54117.296,4096.23570385991,78.2964562925951,108
4,46.5,37.5,54234.62,2696.32921521985,606.461811790848,108
4,45.5,37.5,54299.503,146.452287026245,0.923418246297179,108
4,45.5,36.5,54687.605,1748.57137440041,95.9751563972045,108
4,46.5,35.5,55062.783,4267.57040809142,84.7278114694098,108
4,46.5,34.5,55173.602,111.194926644559,1.51545406608015,108
4,46.5,33.5,55456.057,3405.66928849183,52.3071969849271,108
4,45.5,32.5,55479.898,3498.37220330046,53.5910814090401,108
4,44.5,31.5,55569.805,3145.82855221509,37.9468106803885,108
4,43.5,30.5,55614.144,1589.2636133521,41.990689424862,88
4,43.5,29.5,55528.221,4466.83712365965,419.736621279808,88
4,42.5,28.5,55438.303,3287.28158949868,34.6649961984458,88
4,42.5,27.5,55445.097,3357.99468366339,47.0083529364684,88
4,42.5,26.5,55499.395,3690.2958068496,68.5852099551968,88
4,41.5,25.5,55400.276,2669.19310132174,1212.71835589305,47
4,41.5,24.5,55336.872,3962.97107583907,892.561053117902,47
4,40.5,23.5,55272.031,3828.83103729973,110.509742179676,47
4,40.5,22.5,55209.883,128.184403727881,218.372067679698,47
4,40.5,21.5,55131.823,3969.752840456,104.787056289098,47
4,39.5,20.5,54761.599,3835.46518085552,3346.82825554396,47
4,39.5,19.5,54567.214,753.378853522887,1124.44605003709,47
4,40.5,19.5,54755.428,918.29642158061,218.954797706228,47
4,40.5,20.5,54952.851,131.378677942717,3.64262838447151,47
4,41.5,20.5,55105.27,760.7081246776,37.4419513056799,47
4,42.5,19.5,55016.415,4513.09677229678,59.054169193785,47
4,42.5,18.5,54884.71,4233.4411633864,660.855629626825,47
4,43.5,18.5,54903.467,4296.39563879814,72.1380106584811,50
4,44.5,17.5,54398.872,3960.33807048783,59.5835237108341,50
4,44.5,16.5,53584.725,521.695169906096,1520.97717173453,50
4,45.5,15.5,52113.286,4498.23923515178,590.785294871415,50
4,45.5,14.5,49916.331,4639.69224363722,161.133994708514,50
4,46.5,13.5,47026.027,541.25243009519,40.6223679146779,50
4,46.5,12.5,47522.606,135.378038608178,33.9378387085429,64
4,45.5,11.5,47281.673,173.990763312718,11.9220750522587,64
4,44.5,11.5,47237.278,462.802790892437,60.9351930075532,64
4,43.5,11.5,47179.861,2313.20150823688,27.343453843317,64
4,44.5,10.5,46927.87,4110.45729643462,177.388973607581,64
4,44.5,9.5,46675.284,4383.70954488144,508.315114202191,64
4,43.5,9.5,46623.929,1336.57907327494,69.3822193353014,64
4,43.5,8.5,46429.165,4233.51437308633,61.6851622894355,64
4,43.5,7.5,46166.651,176.430413166804,17.0563044438176,64
4,43.5,6.5,45942.292,88.216451525637,6.04305052237322,43
4,42.5,5.5,45658.344,4388.05552519294,146.341688350604,65
4,41.5,5.5,45584.97,143.025372092179,3.17714134865006,65
4,42.5,4.5,45454.582,285.31753486112,58.816230645518,43
4,42.5,3.5,45323.191,422.415246023142,34.9739398926226,43
4,42.5,2.5,45156.927,4729.25284682937,155.434590377619,43
4,41.5,2.5,45096.48,4615.214657928,194.932195384698,43
4,40.5,2.5,45023.362,4699.44121420653,45.8862589875164,97
4,39.5,1.5,44884.545,89.3844032370608,1.19565000718397,97
4,39.5,0.5,44818.581,4975.62658986066,361.679624181251,97
4,38.5,-0.5,44744.157,5057.42030778589,72.5952445638554,97
4,37.5,-1.5,44568.091,5532.42035201417,105.005415985241,97
4,37.5,-2.5,44471.572,87.0216285574898,0.526478483619635,97
4,37.5,-3.5,44446.63,141.567795577828,0.824017156830722,97
4,37.5,-4.5,44461.228,342.909169626684,125.930653553771,97
4,36.5,-4.5,44324.273,111.194926644558,0.364797192523145,97
4,36.5,-5.5,44198.182,111.194926644559,0.797868379037495,87
4,36.5,-6.5,44123.424,142.30209740547,7.54118163250928,87
4,36.5,-7.5,44040.001,89.3844032370603,1.78195018514504,87
5,30.5,40.5,45885.529,0,0,67
5,31.5,40.5,45896.386,193.699000440274,23.356927582317,62
5,32.5,41.5,45743.28,171.602260510313,18.0786199441996,62
5,32.5,42.5,45519.861,66.1407336675844,29.2141049769053,62
5,33.5,43.5,45103.121,340.739871865601,30.4776271793911,62
5,34.5,44.5,44591.263,125.958656366064,8.73620865349002,62
5,35.5,45.5,44371.628,128.184403727881,2.13097274828993,62
5,36.5,46.5,44416.645,129.138099442383,2.99193965623449,5
5,37.5,47.5,44366.777,111.194926644559,1.10255549363979,5
5,38.5,48.5,44300.597,561.985252566102,10.2831650393597,5
5,39.5,49.5,44559.467,66.1407336675846,2.21844548425531,5
5,40.5,50.5,44354.699,718.817114671872,5.58321901008091,7
5,40.5,51.5,44109.667,836.595503622362,11.3056502016591,7
5,39.5,51.5,43647.499,850.883170597959,50.789898561317,7
5,38.5,51.5,43342.686,804.973133473133,34.2614655660052,7
5,37.5,51.5,43203.321,111.194926644559,1.75289550949102,7
5,36.5,52.5,43184.451,835.288779176865,6.21383665994782,7
5,36.5,53.5,43134.29,128.184403727881,2.14290687966636,7
5,36.5,54.5,43516.076,966.731866642449,6.36858348084914,7
5,37.5,54.5,43650.222,1024.19332872677,3.33829853464223,7
5,38.5,54.5,43819.914,1117.01375680661,7.11265334237479,7
5,38.5,55.5,43822.024,1130.99720863008,13.0576014665899,7
5,39.5,56.5,44460.653,61.372050925141,0.141111774921112,7
5,39.5,57.5,45333.833,127.39614770772,0.365544122589302,7
5,40.5,57.5,45708.712,1305.69182033772,13.7187087116261,7
5,41.5,57.5,46008.729,1368.66188865083,1.93644224701302,7
5,41.5,58.5,46364.408,111.194926644559,0.355261031788241,7
5,40.5,59.5,46456.142,1481.13124941481,3.89358456535514,7
5,40.5,60.5,46463.864,1500.92564023789,754.99277678055,7
5,39.5,60.5,46465.704,125.839421877944,0.0667094055593958,7
5,39.5,61.5,47099.905,1640.70667733203,6.98538672297425,7
5,40.5,61.5,47098.308,1677.17056894874,1.90778125985927,7
5,41.5,61.5,47106.304,1744.86070950084,1.4429685924606,7
5,42.5,62.5,46146.581,3834.74139549786,36.6981969825818,21
5,41.5,63.5,46912.318,111.194926644559,9.3811631354537,21
5,41.5,64.5,47021.418,3978.37217403164,24.0355979581413,21
